event,sentence
"('Durant,Kevin', 'fg', '7')","""I was frustrated,"" said Durant, who had missed six of his first STAT shots after halftime."
"('Ibaka,Serge', 'pts', '12')",PLAYER_FIRST PLAYER_LAST added STAT points and _STAT_ rebounds for his third double double in the past four games.
"('Ibaka,Serge', 'trb', '10')",PLAYER_FIRST PLAYER_LAST added STAT rebounds for his third double double in the past four games.
"('Mohammed,Nazr', 'pts', '14')","The Thunder got STAT points from PLAYER_FIRST PLAYER_LAST and 13 apiece from Perkins, James Harden and Nick Collison."
"('Collison,Nick', 'pts', '13')","The Thunder got _STAT_ points from Nazr Mohammed and STAT apiece from Perkins, James Harden and PLAYER_FIRST Collison."
"('OKC', 'stl', '16')","Oklahoma City had a season high 16 steals, 11 in the second half."
"('Beasley,Michael', 'pts', '20')"," PLAYER_FIRST PLAYER_LAST scored STAT points, but with seven turnovers, and Darko Milicic had _STAT_ points as all five Minnesota starters reached double figures."
"('Beasley,Michael', 'tov', '7')"," PLAYER_FIRST PLAYER_LAST scored 20 but with STAT turnovers, and Darko Milicic had _STAT_ as all five Minnesota starters reached double figures."
"('Milicic,Darko', 'fg', '7')"," Michael Beasley scored 20 but with STAT turnovers, and PLAYER_FIRST PLAYER_LAST had _STAT_ as all five Minnesota starters reached double figures."
"('Milicic,Darko', 'pts', '16')"," Michael Beasley scored 20 points, but with seven turnovers, and PLAYER_FIRST PLAYER_LAST had STAT points as all five Minnesota starters reached double figures."
"('Perkins,Kendrick', 'pts', '13')","The Thunder got _STAT_ points from Nazr Mohammed and STAT apiece from Perkins, James Harden and Nick Collison."
"('Harden,James', 'pts', '13')","The Thunder got _STAT_ points from Nazr Mohammed and STAT apiece from Perkins, PLAYER_FIRST PLAYER_LAST and Nick Collison."
"('Smith,J.R.', 'pts', '14')",PLAYER_LAST added STAT to lead six Nuggets players in double figures.
"('Wall,John', 'pts', '13')"," PLAYER_LAST was the main offensive force for Washington early, scoring all STAT of his points before intermission despite hitting only 2 of 7 shots."
"('Wall,John', 'fg', '2')"," PLAYER_LAST was the main offensive force for Washington early, scoring all 13 of his before intermission despite hitting only STAT of 7 shots."
"('Harrington,Al', 'pts', '17')"," Danilo Gallinari, Ty Lawson and PLAYER_FIRST PLAYER_LAST also scored STAT points, while J.R."
"('Lawson,Ty', 'pts', '17')"," Danilo Gallinari, PLAYER_FIRST PLAYER_LAST and Al Harrington also scored STAT points, while J.R."
"('Wall,John', 'pts', '13')","Jordan Crawford had 19 points, JaVale McGee had STAT points and STAT rebounds and PLAYER_FIRST PLAYER_LAST had STAT points and six assists for the Wizards."
"('Wall,John', 'pts', '13')","Jordan Crawford had 19 points, JaVale McGee had STAT points and STAT rebounds and PLAYER_FIRST PLAYER_LAST had STAT points and six assists for the Wizards."
"('Wall,John', 'pts', '13')","Jordan Crawford had 19 points, JaVale McGee had STAT points and STAT rebounds and PLAYER_FIRST PLAYER_LAST had STAT points and six assists for the Wizards."
"('Wall,John', 'ast', '6')",Jordan Crawford had 19 JaVale McGee had _STAT_ rebounds and PLAYER_FIRST PLAYER_LAST had STAT assists for the Wizards.
"('Gallinari,Danilo', 'pts', '17')"," PLAYER_FIRST Gallinari, Ty Lawson and Al Harrington also scored STAT points, while J.R."
"('WAS', 'ast', '13')",Jordan Crawford had 19 JaVale McGee had _STAT_ rebounds and John Wall had six assists for the Wizards.
"('WAS', 'ast', '13')",Jordan Crawford had 19 JaVale McGee had _STAT_ rebounds and John Wall had six assists for the Wizards.
"('WAS', 'ast', '13')",Jordan Crawford had 19 JaVale McGee had _STAT_ rebounds and John Wall had six assists for the Wizards.
"('Crawford,Jordan', 'pts', '19')","PLAYER_FIRST PLAYER_LAST had STAT points, JaVale McGee had _STAT_ points and _STAT_ rebounds and John Wall had _STAT_ points and six assists for the Wizards."
"('Andersen,Chris', 'blk', '5')",PLAYER_LAST had four of his STAT blocks in the first.
"('Booker,Trevor', 'pts', '10')","Game notes
 Washington's PLAYER_FIRST PLAYER_LAST had STAT points and STAT rebounds."
"('Booker,Trevor', 'trb', '10')","Game notes
 Washington's PLAYER_FIRST PLAYER_LAST had STAT STAT rebounds."
"('Booker,Trevor', 'pts', '10')","Game notes
 Washington's PLAYER_FIRST PLAYER_LAST had STAT points and STAT rebounds."
"('Booker,Trevor', 'trb', '10')","Game notes
 Washington's PLAYER_FIRST PLAYER_LAST had STAT STAT rebounds."
"('Andersen,David', 'fg', '1')","OENIX     For STAT night at least, the New Orleans Hornets were fine without PLAYER_FIRST West."
"('Paul,Chris', 'pts', '22')",PLAYER_FIRST PLAYER_LAST led five Hornets in double figures with STAT points.
"('Dudley,Jared', 'pts', '17')","Grant Hill also scored 18, while PLAYER_FIRST PLAYER_LAST and Aaron Brooks added STAT apiece."
"('Nash,Steve', 'fg', '1')","It was a tough night for Nash, who made STAT of 9 shots and committed five turnovers, two down the stretch."
"('Nash,Steve', 'fg3', '1')","It was a tough night for Nash, who made STAT of 9 shots and committed five turnovers, two down the stretch."
"('Nash,Steve', 'tov', '5')","It was a tough night for Nash, who made 1 of 9 shots and committed STAT turnovers, two down the stretch."
"('Ariza,Trevor', 'pts', '16')","Jarrett Jack added 17, PLAYER_FIRST PLAYER_LAST STAT and Willie Green 15."
"('Carter,Vince', 'fg', '0')"," Game notes
PLAYER_FIRST Carter, STAT for 3 shooting in 10 ineffective minutes, reportedly was ill."
"('Carter,Vince', 'fg3', '0')"," Game notes
PLAYER_FIRST Carter, STAT for 3 shooting in 10 ineffective minutes, reportedly was ill."
"('Carter,Vince', 'pts', '0')"," Game notes
PLAYER_FIRST Carter, STAT for 3 shooting in 10 ineffective minutes, reportedly was ill."
"('PHO', 'fg3', '11')",The Suns have 11 games to play.
"('Brooks,Aaron', 'pts', '17')","Grant Hill also scored 18, while Jared Dudley and PLAYER_FIRST PLAYER_LAST added STAT apiece."
"('Paul,Chris', 'pts', '22')","Paul's short bank shot, followed by his STAT footer put New Orleans ahead for good 102 98 with 54.2 seconds to play."
"('SAS', 'fg3', '11')","The Spurs led by as many as 11 in the first quarter, but Portland narrowed it to 28 24 after Gerald Wallace's 3 pointer."
"('Bonner,Matt', 'fg', '3')",The Spurs quickly reclaimed the lead on PLAYER_FIRST Bonner's STAT pointer.
"('Batum,Nicolas', 'fg3', '3')",PLAYER_LAST hit a STAT pointer midway through the third quarter that put Portland up 62 56.
"('SAS', 'pts', '96')",Parker answered with a layup and Manu Ginobili made a 3 pointer to put San Antonio in front 96 90 with 1:21 left.
"('Miller,Andre', 'pts', '21')","It was a really big game before we go back out there and play them again,"" said Miller, who had STAT points and eight assists."
"('Miller,Andre', 'ast', '8')","It was a really big game before we go back out there and play them again,"" said Miller, who had STAT assists."
"('Miller,Andre', 'pts', '21')",PLAYER_LAST scored 13 of his STAT points in the second half.
"('POR', 'fg', '40')",Ginobili said a victory against the Blazers would have been sealed had the Spurs not had three turnovers in the final 40 seconds.
"('Lee,David', 'pts', '21')","PLAYER_FIRST Lee, who had STAT points and seven rebounds, also made a rare 3 pointer."
"('Lee,David', 'trb', '7')","PLAYER_FIRST Lee, who had STAT rebounds, also made a rare 3 pointer."
"('Curry,Stephen', 'pts', '23')",PLAYER_FIRST PLAYER_LAST added STAT points and eight assists to help the Warriors snap a six game losing streak in blowout fashion.
"('Curry,Stephen', 'ast', '8')",PLAYER_FIRST PLAYER_LAST added STAT assists to help the Warriors snap a six game losing streak in blowout fashion.
"('Fisher,Derek', 'fg3', '0')","""Some people feel fondly of me, some people don't,"" shrugged Fisher, the Lakers' five time NBA champion point guard."
"('Bynum,Andrew', 'pts', '11')","Ron Artest added 15 points, and PLAYER_FIRST PLAYER_LAST had STAT points and _STAT_ rebounds in his return from a two game suspension for the Lakers."
"('Bynum,Andrew', 'trb', '12')",Ron Artest added 15 and PLAYER_FIRST PLAYER_LAST had STAT rebounds in his return from a two game suspension for the Lakers.
"('LAL', 'orb', '11')",Ron Artest added 15 and Andrew Bynum had _STAT_ rebounds in his return from a two game suspension for the Lakers.
"('Bryant,Kobe', 'fg3', '1')","By the third quarter, PLAYER_LAST conceded a layup to Williams on a 2 on STAT break rather than allowing an alley oop to Griffin."
"('Gasol,Pau', 'fg', '10')","""That meant a lot more than just a good game,"" said Gasol, who went STAT for 15 and made all six of his free throws."
"('Gasol,Pau', 'ft', '6')","""That meant a lot more than just a good game,"" said Gasol, who went 10 for 15 and made all STAT of his free throws."
"('Williams,Mo', 'pts', '30')","PLAYER_FIRST PLAYER_LAST scored a season high STAT points and Griffin added 22 for the Clippers, who have lost four of six."
"('Williams,Mo', 'fg3', '4')","PLAYER_FIRST PLAYER_LAST scored a season high Griffin added 22 for the Clippers, who have lost STAT of six."
"('Griffin,Blake', 'pts', '22')","Mo Williams scored a season high _STAT_ points and PLAYER_LAST added STAT for the Clippers, who have lost four of six."
"('Jordan,DeAndre', 'pts', '3')","Game notes
PLAYER_FIRST PLAYER_LAST had just STAT points in his return from a two game absence with pneumonia."
"('Horford,Al', 'pts', '23')","""Coach kept going to me, and I was able to make plays,"" said Horford, who had STAT points and 12 rebounds."
"('Horford,Al', 'trb', '12')","""Coach kept going to me, and I was able to make plays,"" said Horford, who had STAT rebounds."
"('Vujacic,Sasha', 'pts', '13')","New Jersey's PLAYER_FIRST PLAYER_LAST had STAT points, while Humphries and Johan Petro each had 12."
"('ATL', 'fg3', '4')", The Hawks needed a confidence boost after losing four of five and eight of 11.
"('Smith,Josh', 'pts', '22')"," PLAYER_FIRST PLAYER_LAST added STAT points for the Hawks, who are in the playoffs for the fourth straight season."
"('Morrow,Anthony', 'pts', '25')","PLAYER_FIRST PLAYER_LAST had STAT points for the Nets, who have lost six of seven."
"('Johnson,Joe', 'fg', '5')"," Atlanta lost Johnson, the STAT time All Star, with a strained right thumb in the third quarter."
"('CHA', 'trb', '46')","The Bobcats shot 47 percent, held a 46 39 rebounding advantage and grabbed 16 offensive rebounds."
"('CHA', 'orb', '16')","The Bobcats shot 47 percent, held a 46 39 rebounding advantage and grabbed 16 offensive rebounds."
"('Anthony,Carmelo', 'pts', '36')",PLAYER_LAST had STAT points and led a comeback from a 20 point third quarter deficit to make it a bit interesting late.
"('Jackson,Stephen', 'fg3', '4')", PLAYER_LAST shot STAT of 9 on 3 pointers and took advantage of New York's woeful defense.
"('Carter,Anthony', 'fg3', '0')",PLAYER_FIRST had led a comeback from a 20 point third quarter deficit to make it a bit interesting late.
"('IND', 'ft', '7')","Indiana went 7 of 19 on free throws, including a pair of big misses by A.J."
"('IND', 'pts', '88')"," Hamilton scored 23 points, and the Detroit Pistons held off the Indiana Pacers 100 88 on Saturday night."
"('Hansbrough,Tyler', 'pts', '16')"," PLAYER_FIRST PLAYER_LAST scored STAT points for the Pacers, and Granger contributed 14."
"('Rush,Brandon', 'pts', '19')",PLAYER_FIRST PLAYER_LAST scored STAT points for the Pacers.
"('Daye,Austin', 'fg', '3')",PLAYER_FIRST PLAYER_LAST gave Detroit its largest advantage with a STAT pointer from the right wing that made it 74 56.
"('Price,A.J.', 'fg3', '1')",PLAYER_LAST finished STAT of 6 on free throws.
"('Price,A.J.', 'ft', '1')",PLAYER_LAST finished STAT of 6 on free throws.
"('Price,A.J.', 'pts', '6')",PLAYER_LAST finished 1 of STAT on free throws.
"('Hamilton,Richard', 'pts', '23')"," PLAYER_LAST scored STAT points, and the Detroit Pistons held off the Indiana Pacers 100 88 on Saturday night."
"('Stuckey,Rodney', 'pts', '16')",PLAYER_LAST scored STAT points and Prince had 13.
"('DET', 'pts', '100')"," Hamilton scored 23 points, and the Detroit Pistons held off the Indiana Pacers 100 88 on Saturday night."
"('Hamilton,Richard', 'fg', '7')",Indiana scored the next STAT but PLAYER_LAST halted that run with a 3 pointer from the right corner.
"('Rose,Derrick', 'pts', '30')",PLAYER_LAST finished with STAT points and a career high 17 assists.
"('Rose,Derrick', 'ast', '17')",PLAYER_LAST finished with a career high STAT assists.
"('Salmons,John', 'pts', '25')",PLAYER_FIRST PLAYER_LAST scored STAT for Milwaukee but shot 0 for 5 the fourth quarter.
"('Salmons,John', 'fg3', '0')",PLAYER_FIRST PLAYER_LAST scored 25 for Milwaukee but shot STAT for 5 the fourth quarter.
"('Boozer,Carlos', 'pts', '14')"," PLAYER_FIRST PLAYER_LAST had STAT points and _STAT_ rebounds for Chicago, while Noah scored 12 with _STAT_ rebounds."
"('Boozer,Carlos', 'trb', '11')"," PLAYER_FIRST PLAYER_LAST had STAT rebounds for Chicago, while Noah scored 12 with STAT rebounds."
"('Boozer,Carlos', 'trb', '11')"," PLAYER_FIRST PLAYER_LAST had STAT rebounds for Chicago, while Noah scored 12 with STAT rebounds."
"('Noah,Joakim', 'trb', '11')"," Carlos Boozer had STAT rebounds for Chicago, while PLAYER_LAST scored 12 with STAT rebounds."
"('Noah,Joakim', 'pts', '12')"," Carlos Boozer had _STAT_ points and _STAT_ rebounds for Chicago, while PLAYER_LAST scored STAT with _STAT_ rebounds."
"('Noah,Joakim', 'trb', '11')"," Carlos Boozer had STAT rebounds for Chicago, while PLAYER_LAST scored 12 with STAT rebounds."
"('CHI', 'fg3', '3')","Rose orchestrated a stunning 12 0 run by Chicago in the final three minutes, rallying the Bulls for a 95 87 victory."
"('CHI', 'pts', '95')","Rose orchestrated a stunning 12 0 run by Chicago in the final three minutes, rallying the Bulls for a 95 87 victory."
"('Delfino,Carlos', 'pts', '23')",PLAYER_LAST added STAT for the Bucks.
"('Jennings,Brandon', 'pts', '13')",PLAYER_LAST scored STAT points on 5 for 15 shooting for Milwaukee.
"('Jennings,Brandon', 'fg', '5')",PLAYER_LAST scored _STAT_ on STAT for 15 shooting for Milwaukee.
"('Rose,Derrick', 'fg3', '0')","PLAYER_LAST orchestrated a stunning 12 STAT run by Chicago in the final three minutes, rallying the Bulls for a 95 87 victory."
"('Chandler,Tyson', 'fg3', '0')",PLAYER_FIRST PLAYER_LAST capped the run with a three point play.
"('Terry,Jason', 'pts', '22')",Reserve PLAYER_FIRST PLAYER_LAST scored five of his game high STAT points in that run to hand the slumping Jazz their fifth straight loss.
"('UTA', 'pts', '77')",Utah's _STAT_ points were their lowest since they scored 83 in a 12 point loss to Phoenix on Feb.
"('Miles,C.J.', 'pts', '16')","PLAYER_LAST added STAT points for Utah, but his 3 point shooting woes continued."
"('UTA', 'fg3', '3')","Miles added _STAT_ for Utah, but his 3 point shooting woes continued."
"('Terry,Jason', 'fg', '6')"," Terry, who made STAT of 7 shots overall and 4 of 5 from beyond the arc, said the Mavs gave Utah a different look."
"('Terry,Jason', 'fg3', '4')"," Terry, who made 6 of 7 shots overall and STAT of 5 from beyond the arc, said the Mavs gave Utah a different look."
"('Nowitzki,Dirk', 'pts', '19')", PLAYER_FIRST PLAYER_LAST added STAT points for Dallas and ran his consecutive free throw mark to 72 with nine more Saturday.
"('Nowitzki,Dirk', 'ft', '9')", PLAYER_FIRST PLAYER_LAST added _STAT_ for Dallas and ran his consecutive free throw mark to 72 with STAT more Saturday.
"('Kaman,Chris', 'pts', '17')","Griffin grabbed _STAT_ rebounds along with 22 points, and PLAYER_LAST complemented his STAT point effort with 12 rebounds."
