event,sentence
"('MIL', 'orb', '6')",Giannis Antetokounmpo led Milwaukee with a game high 25 seven rebounds and six assists.
"('Teletovic,Mirza', 'pts', '15')",PLAYER_FIRST PLAYER_LAST added STAT points off the bench for the Bucks.
"('IND', 'pts', '104')",George had _STAT_ points and _STAT_ rebounds to help the Pacers beat the Milwaukee Bucks 104 89.
"('Antetokounmpo,Giannis', 'pts', '25')","PLAYER_FIRST PLAYER_LAST led Milwaukee with a game high STAT points, seven rebounds and six assists."
"('Antetokounmpo,Giannis', 'fg', '7')",PLAYER_FIRST PLAYER_LAST led Milwaukee with a game high 25 STAT rebounds and six assists.
"('Antetokounmpo,Giannis', 'trb', '7')",PLAYER_FIRST PLAYER_LAST led Milwaukee with a game high 25 STAT rebounds and six assists.
"('Antetokounmpo,Giannis', 'ast', '6')",PLAYER_FIRST PLAYER_LAST led Milwaukee with a game high 25 seven rebounds and STAT assists.
"('George,Paul', 'pts', '23')",PLAYER_LAST had STAT points and _STAT_ rebounds to help the Pacers beat the Milwaukee Bucks 104 89.
"('George,Paul', 'trb', '10')",PLAYER_LAST had STAT rebounds to help the Pacers beat the Milwaukee Bucks 104 89.
"('Anthony,Carmelo', 'pts', '23')","PLAYER_FIRST PLAYER_LAST scored STAT points for the Knicks, who are a loss away from their third consecutive 50 loss season."
"('NYK', 'pts', '103')", Beal scored _STAT_ points and made the tiebreaking 3 pointer with 49 seconds left as Washington beat New York 106 103 on Thursday night.
"('WAS', 'fg3', '14')", SERIES SWINGS The Wizards have won 13 of the last 14 meetings.
"('Gortat,Marcin', 'fg', '7')",PLAYER_FIRST PLAYER_LAST was STAT for STAT from the field and scored _STAT_ for the Wizards.
"('Gortat,Marcin', 'fg', '7')",PLAYER_FIRST PLAYER_LAST was STAT for STAT from the field and scored _STAT_ for the Wizards.
"('Gortat,Marcin', 'pts', '16')",PLAYER_FIRST PLAYER_LAST was 7 for 7 from the field and scored STAT points for the Wizards.
"('Beal,Bradley', 'pts', '25')", PLAYER_LAST scored STAT points and made the tiebreaking 3 pointer with 49 seconds left as Washington beat New York 106 103 on Thursday night.
"('WAS', 'pts', '106')", Beal scored _STAT_ points and made the tiebreaking 3 pointer with 49 seconds left as Washington beat New York 106 103 on Thursday night.
"('Holiday,Justin', 'pts', '16')",PLAYER_FIRST PLAYER_LAST scored STAT points off the Knicks bench.
"('Thomas,Isaiah', 'pts', '35')","PLAYER_FIRST PLAYER_LAST scored STAT points, Jae Crowder had 24 and Marcus Smart 18 for the Celtics."
"('ATL', 'pts', '123')",added 23 and Atlanta snapped a two game skid with a 123 116 victory over the Boston Celtics on Thursday night.
"('Waller-Prince,Taurean', 'pts', '20')","Rookie PLAYER_FIRST Prince finished with a career high STAT points, and Dennis Schroder added 18 for Atlanta."
"('Schroder,Dennis', 'pts', '18')","Rookie Taurean Prince finished with a career high 20 points, and PLAYER_FIRST PLAYER_LAST added STAT for Atlanta."
"('BOS', 'pts', '116')",added 23 and Atlanta snapped a two game skid with a 123 116 victory over the Boston Celtics on Thursday night.
"('Smart,Marcus', 'pts', '18')","Isaiah Thomas scored 35 points, Jae Crowder had 24 and PLAYER_FIRST PLAYER_LAST STAT for the Celtics."
"('Millsap,Paul', 'pts', '26')"," PLAYER_LAST scored STAT points in a reserve role, Tim Hardaway Jr."
"('Crowder,Jae', 'pts', '24')","Isaiah Thomas scored 35 points, PLAYER_FIRST PLAYER_LAST had STAT and Marcus Smart 18 for the Celtics."
"('Turner,Evan', 'fg', '3')",Eric PLAYER_LAST got the Blazers closer with a layup before CJ McCollum hit on a STAT that cut Minnesota's lead to 72 70.
"('Wiggins,Andrew', 'pts', '36')","PLAYER_FIRST PLAYER_LAST had STAT points for the Timberwolves, who have already been eliminated."
"('Vonleh,Noah', 'fg', '2')",PLAYER_FIRST PLAYER_LAST made a pair of free throws to tie it and cap a 17 STAT Portland run.
"('Towns,Karl-Anthony', 'pts', '24')",Karl Anthony PLAYER_LAST added STAT points and 16 rebounds.
"('Towns,Karl-Anthony', 'trb', '16')",Karl Anthony PLAYER_LAST added STAT rebounds.
"('ATL', 'ast', '39')",The Hawks recorded _STAT_ assists and moved a game ahead of Milwaukee for fifth place in the East.
"('Johnson,James', 'pts', '22')"," PLAYER_FIRST PLAYER_LAST led the way with STAT points and _STAT_ rebounds for Miami against his former team, while Goran Dragic added another 18."
"('Johnson,James', 'trb', '10')"," PLAYER_FIRST PLAYER_LAST led the way with STAT rebounds for Miami against his former team, while Goran Dragic added another 18."
"('Conley,Mike', 'fg3', '7')", Conley's went STAT of 11 from 3 point range and led six Grizzlies in double figures as Memphis snapped a three game losing streak.
"('Lee,Courtney', 'pts', '16')","PLAYER_FIRST PLAYER_LAST led the Knicks with STAT points, while Maurice Ndour recorded a career high 15."
"('NYK', 'pts', '88')",7 seed with a 101 88 victory over the short handed New York Knicks on Friday night.
"('NYK', 'fg3', '6')",TIP INS Knicks: New York has lost its last six trips to the FedExForum.
"('Holiday,Justin', 'pts', '12')","PLAYER_FIRST PLAYER_LAST finished with STAT points, and Willy Hernangomez had _STAT_ points and 10 rebounds."
"('MEM', 'fg3', '15')", Grizzlies: Ten of Conley's 15 career 30 point performances have come this season.
"('Conley,Mike', 'stl', '1')","PLAYER_LAST is STAT of four players with at least 10,000 4,000 assists and 1,000 steals in his career."
"('Hernangomez,Willy', 'pts', '11')","Justin Holiday finished with 12 points, and PLAYER_FIRST PLAYER_LAST had STAT points and 10 rebounds."
"('Hernangomez,Willy', 'trb', '10')",Justin Holiday finished with 12 and PLAYER_FIRST PLAYER_LAST had STAT rebounds.
"('DET', 'fg3', '9')",But Houston outscored the Pistons 9 2 the rest of the quarter to lead 87 75 entering the fourth.
"('Johnson,Stanley', 'fg3', '3')","James Harden missed a STAT pointer on the other end, and Johnson's STAT pointer made it 110 107."
"('Johnson,Stanley', 'fg3', '3')","James Harden missed a STAT pointer on the other end, and Johnson's STAT pointer made it 110 107."
"('Beverley,Patrick', 'pts', '6')",PLAYER_LAST had STAT points and a career high 13 rebounds.
"('Beverley,Patrick', 'trb', '13')",PLAYER_LAST had six a career high STAT rebounds.
"('Harris,Tobias', 'fg', '5')","The Pistons scored seven straight with STAT from Harris, to cut the lead to 76 73 with about two minutes left in the quarter."
"('Gordon,Eric', 'fg3', '3')",Houston missed seven straight shots in span before PLAYER_FIRST PLAYER_LAST ended the drought with a STAT pointer to make it 97 93.
"('Ellenson,Henry', 'pts', '15')",PLAYER_LAST finished with STAT points and _STAT_ rebounds in his first career start.
"('Ellenson,Henry', 'trb', '11')",PLAYER_LAST finished with STAT rebounds in his first career start.
"('Smith,Ish', 'pts', '20')", PLAYER_LAST finished with STAT points.
"('Harden,James', 'pts', '33')","PLAYER_LAST finished one rebound shy of a triple double with STAT points, _STAT_ assists and nine rebounds."
"('Harden,James', 'ast', '12')",PLAYER_LAST finished one rebound shy of a triple double with 33 STAT assists and nine rebounds.
"('Harden,James', 'trb', '9')",PLAYER_LAST finished one rebound shy of a triple double with 33 _STAT_ assists and STAT rebounds.
"('Harden,James', 'fg3', '7')",Rockets: PLAYER_LAST made STAT 3 pointers for his 35th game this season with at least four 3 pointers.
"('DET', 'tov', '6')",The Pistons had just six turnovers.
"('Harden,James', 'fg3', '7')",Lou Williams scored the STAT in that span and PLAYER_LAST capped the run with a reverse layup.
"('Johnson,Stanley', 'fg3', '3')","Harden missed another STAT point attempt, and PLAYER_LAST added the free throws to make it 112 107."
"('DET', 'pts', '114')", seconds left before adding two free throws to lift the Pistons to the 114 109 victory Friday night.
"('Lee,David', 'pts', '16')","PLAYER_FIRST Lee, who spent part of last season with the Mavericks, had STAT points, _STAT_ rebounds and five assists."
"('Lee,David', 'trb', '13')","PLAYER_FIRST Lee, who spent part of last season with the Mavericks, had 16 STAT rebounds and five assists."
"('Lee,David', 'ast', '5')","PLAYER_FIRST Lee, who spent part of last season with the Mavericks, had 16 _STAT_ rebounds and STAT assists."
"('Barnes,Harrison', 'pts', '8')",Nowitzki and fellow starters PLAYER_FIRST PLAYER_LAST and Noel scored STAT points apiece.
"('Nowitzki,Dirk', 'pts', '8')",PLAYER_LAST and fellow starters Harrison Barnes and Noel scored STAT points apiece.
"('Nowitzki,Dirk', 'fg3', '0')","PLAYER_LAST passed Jason Kidd, his point guard on the championship team, and tied Duncan for seventh on the career list with his 1,392nd game."
"('Powell,Dwight', 'pts', '12')","Mavericks: PLAYER_FIRST PLAYER_LAST led Dallas with STAT points, and Ferrell had 11."
"('Bertans,Davis', 'pts', '19')",Latvian rookie PLAYER_FIRST PLAYER_LAST scored STAT points and was 5 of 9 from 3.
"('Bertans,Davis', 'fg3', '5')",Latvian rookie PLAYER_FIRST PLAYER_LAST was STAT of 9 from 3.
"('Dedmon,Dewayne', 'pts', '10')","PLAYER_FIRST Dedmon, the only San Antonio starter to play, had STAT points and 13 rebounds."
"('Dedmon,Dewayne', 'trb', '13')","PLAYER_FIRST Dedmon, the only San Antonio starter to play, had STAT rebounds."
"('Noel,Nerlens', 'pts', '8')",Nowitzki and fellow starters Harrison Barnes and PLAYER_LAST scored STAT points apiece.
"('DEN', 'pts', '122')","FUTURE IS BRIGHT Harris, Murray and Jokic combined for 73 of Denver's 122 points."
"('Crawford,Jordan', 'pts', '20')",PLAYER_FIRST PLAYER_LAST had STAT off the bench.
"('DEN', 'ast', '31')",Gary Harris contributed a career best nine of Denver's _STAT_ assists to go along with 20 points.
"('Harris,Gary', 'ast', '9')",PLAYER_FIRST PLAYER_LAST contributed a career best STAT of Denver's _STAT_ assists to go along with 20 points.
"('Harris,Gary', 'pts', '20')",PLAYER_FIRST PLAYER_LAST contributed a career best nine of Denver's _STAT_ assists to go along with STAT points.
"('Johnson,Joe', 'fg', '8')",PLAYER_FIRST Ingles had a career high STAT assists.
"('Johnson,Joe', 'pts', '22')",Hayward scored 30 in his second consecutive game and PLAYER_LAST added STAT off the bench.
"('Rubio,Ricky', 'pts', '26')"," Karl Anthony Towns led the Timberwolves with _STAT_ points and 13 rebounds, and PLAYER_FIRST PLAYER_LAST added STAT points and 12 assists."
"('Rubio,Ricky', 'ast', '12')"," Karl Anthony Towns led the Timberwolves with 13 rebounds, and PLAYER_FIRST PLAYER_LAST added STAT assists."
"('Towns,Karl-Anthony', 'pts', '32')"," Karl Anthony PLAYER_LAST led the Timberwolves with STAT points and 13 rebounds, and Ricky Rubio added _STAT_ points and 12 assists."
"('Towns,Karl-Anthony', 'trb', '13')"," Karl Anthony PLAYER_LAST led the Timberwolves with STAT rebounds, and Ricky Rubio added 12 assists."
"('Towns,Karl-Anthony', 'fg', '12')"," Karl Anthony PLAYER_LAST led the Timberwolves with 13 rebounds, and Ricky Rubio added STAT assists."
"('Ingles,Joe', 'ast', '8')",PLAYER_FIRST PLAYER_LAST had a career high STAT assists.
"('Hayward,Gordon', 'pts', '39')",PLAYER_LAST scored a career high STAT points and the Jazz rallied from an 11 point deficit to beat the Minnesota Timberwolves 120 113.
"('MIN', 'fg', '39')",Hayward scored a career high the Jazz rallied from an 11 point deficit to beat the Minnesota Timberwolves 120 113.
"('UTA', 'pts', '120')",Hayward scored a career high _STAT_ points and the Jazz rallied from an 11 point deficit to beat the Minnesota Timberwolves 120 113.
"('Favors,Derrick', 'pts', '13')",PLAYER_FIRST PLAYER_LAST (knee) returned after missing the last 14 games and scored STAT in 15 minutes.
"('Westbrook,Russell', 'fg3', '2')","THREE MORE CHANCES PLAYER_LAST has three more chances for that 42nd triple double, STAT of them against Denver."
"('Booker,Devin', 'pts', '37')",PLAYER_FIRST PLAYER_LAST scored 21 of the Suns' _STAT_ points in the fourth quarter and finished with STAT as Phoenix snapped a 13 game losing streak.
"('Booker,Devin', 'fg', '13')",PLAYER_FIRST PLAYER_LAST scored 21 of the Suns' _STAT_ in the fourth quarter and finished with 37 as Phoenix snapped a STAT game losing streak.
"('Kanter,Enes', 'pts', '17')"," PLAYER_FIRST PLAYER_LAST added STAT points for the Thunder, who shot just 37 percent."
"('Warren,T.J.', 'pts', '23')",PLAYER_LAST scored STAT for Phoenix.
"('Ingram,Brandon', 'pts', '14')","PLAYER_FIRST PLAYER_LAST joined Randle in double figures for the Lakers with STAT points, while D'Angelo Russell had _STAT_ points and Jordan Clarkson 12."
"('SAC', 'tov', '23')"," The Kings had five players score in double figures, but it wasn't enough to overcome 23 turnovers."
"('Randle,Julius', 'pts', '25')"," PLAYER_LAST led the Lakers with STAT points, consistently driving aggressively to the basket."
"('Labissiere,Skal', 'pts', '19')","PLAYER_FIRST PLAYER_LAST led Sacramento with STAT points, while Hield had 17."
"('Lopez,Brook', 'pts', '13')",Brooklyn finished its home schedule at STAT 28.
"('LeVert,Caris', 'pts', '19')","He scored STAT points, as did rookie PLAYER_FIRST LeVert."
"('CHO', 'pts', '114')",1 seed in the Eastern Conference playoffs with a 121 114 victory over the Charlotte Hornets on Saturday.
"('Batum,Nicolas', 'pts', '31')","PLAYER_FIRST PLAYER_LAST tied a season high with STAT points and Kemba Walker added 23 for the Hornets, who were eliminated from the playoffs."
"('Thomas,Isaiah', 'pts', '32')","PLAYER_FIRST PLAYER_LAST scored STAT points, and the Celtics remained in contention for the No."
"('Walker,Kemba', 'pts', '23')","Nicolas Batum tied a season high with _STAT_ points and PLAYER_FIRST PLAYER_LAST added STAT for the Hornets, who were eliminated from the playoffs."
"('Bradley,Avery', 'fg3', '3')"," PLAYER_LAST was also big in the fourth quarter, scoring _STAT_ on STAT STAT pointers."
"('Bradley,Avery', 'fg3', '3')"," PLAYER_LAST was also big in the fourth quarter, scoring _STAT_ on STAT STAT pointers."
"('Bradley,Avery', 'fg3', '3')","Thomas then passed up an open shot and dished to a wide open PLAYER_FIRST Bradley, who buried a backbreaker STAT pointer to seal the win."
"('Seraphin,Kevin', 'pts', '11')",Thaddeus Young scored _STAT_ points and PLAYER_FIRST PLAYER_LAST and CJ Miles had STAT apiece for Indiana.
"('Payton,Elfrid', 'fg', '5')",Magic: PLAYER_FIRST PLAYER_LAST is averaging 15.2 10.6 assists and 6.6 rebounds in the last STAT games.
"('Turner,Myles', 'pts', '23')","Paul George scored 37 points, PLAYER_FIRST PLAYER_LAST had STAT points and 10 rebounds, and the Pacers beat the Orlando Magic 127 112 on Saturday night."
"('Turner,Myles', 'fg', '10')","Paul George scored 37 PLAYER_FIRST PLAYER_LAST had STAT rebounds, and the Pacers beat the Orlando Magic 127 112 on Saturday night."
"('Turner,Myles', 'trb', '10')","Paul George scored 37 PLAYER_FIRST PLAYER_LAST had STAT rebounds, and the Pacers beat the Orlando Magic 127 112 on Saturday night."
"('Stephenson,Lance', 'pts', '8')","PLAYER_LAST had STAT points, six rebounds and three assists in a reserve role."
"('Stephenson,Lance', 'trb', '6')",PLAYER_LAST had eight STAT rebounds and three assists in a reserve role.
"('Stephenson,Lance', 'fg', '3')",PLAYER_LAST had eight six rebounds and STAT assists in a reserve role.
"('Stephenson,Lance', 'ast', '3')",PLAYER_LAST had eight six rebounds and STAT assists in a reserve role.
"('Young,Thaddeus', 'pts', '14')",PLAYER_FIRST PLAYER_LAST scored STAT points and Kevin Seraphin and CJ Miles had 11 apiece for Indiana.
"('George,Paul', 'pts', '37')","PLAYER_FIRST PLAYER_LAST scored STAT points, Myles Turner had _STAT_ points and 10 rebounds, and the Pacers beat the Orlando Magic 127 112 on Saturday night."
"('Miles,C.J.', 'pts', '11')",Thaddeus Young scored _STAT_ points and Kevin Seraphin and CJ PLAYER_LAST had STAT apiece for Indiana.
"('Ross,Terrence', 'pts', '29')"," PLAYER_FIRST PLAYER_LAST scored STAT points, Evan Fournier added 23 and Aaron Gordon had 17, but the Magic never could keep pace with Indiana."
"('IND', 'fg3', '11')",Thaddeus Young Kevin Seraphin and CJ Miles had 11 apiece for Indiana.
"('IND', 'fg3', '11')",Indiana has won 11 of the last 13 meetings with the Sixers.
"('Fournier,Evan', 'pts', '23')"," Terrence Ross scored 29 points, PLAYER_FIRST PLAYER_LAST added STAT and Aaron Gordon had 17, but the Magic never could keep pace with Indiana."
"('IND', 'pts', '127')","Paul George scored 37 points, Myles Turner had _STAT_ points and 10 rebounds, and the Pacers beat the Orlando Magic 127 112 on Saturday night."
"('ORL', 'pts', '112')","Paul George scored 37 points, Myles Turner had _STAT_ points and 10 rebounds, and the Pacers beat the Orlando Magic 127 112 on Saturday night."
"('PHI', 'orb', '10')","Richaun Holmes collected _STAT_ rebounds for Philadelphia, which dropped its sixth straight."
"('Monroe,Greg', 'pts', '17')","PLAYER_FIRST PLAYER_LAST added STAT points off the bench for Milwaukee, while Matthew Dellavedova contributed 14."
