event,sentence
"('Gasol,Marc', 'fg', '5')","Memphis then scored STAT straight, including three from Gasol."
"('Durant,Kevin', 'pts', '32')","PLAYER_FIRST PLAYER_LAST led the Thunder with STAT points, including 15 in the third quarter to help Oklahoma City take its first lead."
"('Conley,Mike', 'pts', '24')","It's never pretty,"" said PLAYER_FIRST Conley, who led the Grizzlies with a season high STAT points."
"('Randolph,Zach', 'pts', '15')"," PLAYER_LAST added STAT points and 18 rebounds, giving him 7,001 career rebounds, while Gasol had _STAT_ points and STAT rebounds."
"('Randolph,Zach', 'trb', '18')"," PLAYER_LAST added STAT rebounds, giving him 7,001 career rebounds, while Gasol had _STAT_ rebounds."
"('Randolph,Zach', 'pts', '15')"," PLAYER_LAST added STAT points and 18 rebounds, giving him 7,001 career rebounds, while Gasol had _STAT_ points and STAT rebounds."
"('Gasol,Marc', 'trb', '15')"," Randolph added STAT 18 rebounds, giving him 7,001 career rebounds, while PLAYER_LAST had STAT rebounds."
"('Gasol,Marc', 'pts', '14')"," Randolph added _STAT_ points and 18 rebounds, giving him 7,001 career rebounds, while PLAYER_LAST had STAT points and _STAT_ rebounds."
"('Gasol,Marc', 'trb', '15')"," Randolph added STAT 18 rebounds, giving him 7,001 career rebounds, while PLAYER_LAST had STAT rebounds."
"('Martin,Kevin', 'pts', '17')","PLAYER_FIRST PLAYER_LAST added STAT points, but no other Thunder player had more than seven."
"('OKC', 'ast', '9')",Oklahoma City had a season low nine assists.
"('MEM', 'ast', '11')",The Grizzlies matched their season low with 11 assists.
"('Anderson,Ryan', 'pts', '21')",PLAYER_FIRST PLAYER_LAST scored STAT points and Eric Gordon 18 for the Hornets.
"('Gordon,Eric', 'pts', '18')",Ryan Anderson scored _STAT_ points and PLAYER_FIRST PLAYER_LAST STAT for the Hornets.
"('Green,Jeff', 'pts', '13')"," Green, coming off a career high _STAT_ points in Boston's loss to Miami on Monday night, scored STAT points, all in the first half."
"('Harden,James', 'pts', '29')",PLAYER_FIRST PLAYER_LAST had STAT points and the Rockets improved their positioning in the Western Conference playoff race with a 100 93 win.
"('Lin,Jeremy', 'pts', '24')","PLAYER_FIRST PLAYER_LAST scored STAT for the Rockets, who currently hold the No."
"('UTA', 'ft', '16')"," Harden went 17 for 18 at the line as Houston made _STAT_ free throws, compared to 16 for the Jazz."
"('Hayward,Gordon', 'pts', '27')","PLAYER_FIRST PLAYER_LAST led the Jazz with STAT points, matching a season high, and Al Jefferson added _STAT_ points and 11 rebounds."
"('Harden,James', 'ft', '17')"," PLAYER_LAST went STAT for 18 at the line as Houston made _STAT_ free throws, compared to 16 for the Jazz."
"('Parsons,Chandler', 'pts', '10')","Game notes
 PLAYER_LAST added STAT points and eight rebounds for Houston."
"('Parsons,Chandler', 'trb', '8')","Game notes
 PLAYER_LAST added STAT rebounds for Houston."
"('UTA', 'fg3', '5')",Utah had more turnovers (four) than field goals (three) in a 5 minute stretch.
"('HOU', 'pts', '100')",James Harden had _STAT_ points and the Rockets improved their positioning in the Western Conference playoff race with a 100 93 win.
"('HOU', 'ft', '26')"," Harden went 17 for 18 at the line as Houston made _STAT_ free throws, compared to 16 for the Jazz."
"('Millsap,Paul', 'pts', '16')",PLAYER_FIRST PLAYER_LAST added STAT points for Utah.
"('Jefferson,Al', 'pts', '18')","Gordon Hayward led the Jazz with 27 points, matching a season high, and PLAYER_FIRST PLAYER_LAST added STAT points and 11 rebounds."
"('Jefferson,Al', 'trb', '11')","Gordon Hayward led the Jazz with 27 matching a season high, and PLAYER_FIRST PLAYER_LAST added STAT rebounds."
"('Asik,Omer', 'trb', '12')",PLAYER_FIRST PLAYER_LAST had STAT rebounds for the Rockets.
"('Lopez,Brook', 'trb', '11')","Lopez, who also had STAT rebounds, was 15 of 22 from the field and 8 of 10 from the line."
"('Lopez,Brook', 'fg', '15')","Lopez, who also had 11 rebounds, was STAT of 22 from the field and 8 of 10 from the line."
"('Blatche,Andray', 'pts', '14')","PLAYER_FIRST PLAYER_LAST scored STAT in the second quarter for Brooklyn on 6 of 6 shooting, and not all of them were easy."
"('Blatche,Andray', 'fg', '6')","PLAYER_FIRST PLAYER_LAST scored 14 in the second quarter for Brooklyn on STAT of STAT shooting, and not all of them were easy."
"('Blatche,Andray', 'fg', '6')","PLAYER_FIRST PLAYER_LAST scored 14 in the second quarter for Brooklyn on STAT of STAT shooting, and not all of them were easy."
"('BRK', 'fg3', '7')","Williams scored seven of nine Brooklyn to start the third quarter, and Lopez had the other two."
"('Lopez,Brook', 'pts', '38')","While he was sitting to start the second quarter, Brooklyn went on an 18 6 run for a 40 STAT lead."
"('Duncan,Tim', 'fg', '11')", PLAYER_LAST was STAT for 17 from the field and 3 for 3 at the line.
"('Curry,Stephen', 'pts', '24')","PLAYER_FIRST PLAYER_LAST had STAT points for Golden State (39 31), which remains sixth in the West."
"('Lee,David', 'pts', '10')","Jarrett Jack had 14 points, and PLAYER_FIRST PLAYER_LAST added STAT points and 12 rebounds."
"('Lee,David', 'trb', '12')",Jarrett Jack had 14 and PLAYER_FIRST PLAYER_LAST added STAT rebounds.
"('SAS', 'fg3', '8')",Golden State went on a 10 1 run after De Colo's 17 foot jumper gave the Spurs a 91 78 lead with 8 minutes remaining.
"('De Colo,Nando', 'pts', '10')",PLAYER_FIRST PLAYER_LAST had STAT points.
"('Jack,Jarrett', 'pts', '14')","PLAYER_FIRST PLAYER_LAST had STAT points, and David Lee added _STAT_ points and 12 rebounds."
"('WAS', 'fg3', '6')","Washington improved to 6 26 away from home, tying Charlotte, Philadelphia and Sacramento for the fewest road wins in the NBA."
"('Hollins,Ryan', 'pts', '10')",PLAYER_LAST finished with STAT points.
"('Griffin,Blake', 'trb', '9')",Paul also had STAT assists and six rebounds while PLAYER_FIRST PLAYER_LAST had a relatively quiet showing with seven STAT rebounds and six assists.
"('Griffin,Blake', 'ast', '6')",Paul also had nine assists and STAT rebounds while PLAYER_FIRST PLAYER_LAST had a relatively quiet showing with seven nine rebounds and STAT assists.
"('Griffin,Blake', 'pts', '7')","Paul also had nine assists and six rebounds while PLAYER_FIRST PLAYER_LAST had a relatively quiet showing with STAT points, nine rebounds and six assists."
"('Griffin,Blake', 'trb', '9')",Paul also had STAT assists and six rebounds while PLAYER_FIRST PLAYER_LAST had a relatively quiet showing with seven STAT rebounds and six assists.
"('Griffin,Blake', 'ast', '6')",Paul also had nine assists and STAT rebounds while PLAYER_FIRST PLAYER_LAST had a relatively quiet showing with seven nine rebounds and STAT assists.
"('Paul,Chris', 'ast', '9')",PLAYER_LAST also had STAT assists and six rebounds while Blake Griffin had a relatively quiet showing with seven STAT rebounds and six assists.
"('Paul,Chris', 'trb', '6')",PLAYER_LAST also had nine assists and STAT rebounds while Blake Griffin had a relatively quiet showing with seven nine rebounds and STAT assists.
"('Paul,Chris', 'ast', '9')",PLAYER_LAST also had STAT assists and six rebounds while Blake Griffin had a relatively quiet showing with seven STAT rebounds and six assists.
"('Paul,Chris', 'trb', '6')",PLAYER_LAST also had nine assists and STAT rebounds while Blake Griffin had a relatively quiet showing with seven nine rebounds and STAT assists.
"('Butler,Caron', 'fg', '6')","Paul, PLAYER_LAST and Willie Green scored STAT apiece in a 20 10 run that opened the quarter."
"('Wayns,Maalik', 'fg', '3')","They scored the first eight of the second quarter, and PLAYER_FIRST PLAYER_LAST and Crawford hit back to back STAT pointers later in the period."
"('Crawford,Jamal', 'pts', '12')","""The third quarter was Chris Paul,"" said PLAYER_FIRST Crawford, who had STAT points on his 33rd birthday."
"('Batum,Nicolas', 'fg', '3')",PLAYER_LAST and Wesley Matthews each hit STAT STAT pointers.
"('Batum,Nicolas', 'fg3', '3')",PLAYER_LAST and Wesley Matthews each hit STAT STAT pointers.
"('Batum,Nicolas', 'fg', '3')",PLAYER_LAST and Wesley Matthews each hit STAT STAT pointers.
"('Batum,Nicolas', 'fg3', '3')",PLAYER_LAST and Wesley Matthews each hit STAT STAT pointers.
"('POR', 'fg3', '10')","The Blazers shot 49 percent from the field and went 10 of 21 from 3 point range, led by Lillard's four 3 pointers."
"('Aldridge,LaMarcus', 'pts', '28')",PLAYER_LAST scored STAT points to lead the Portland Trail Blazers to a 99 89 victory over the Chicago Bulls.
"('Noah,Joakim', 'pts', '18')","PLAYER_FIRST PLAYER_LAST had STAT points and Carlos Boozer added _STAT_ points and _STAT_ rebounds for Chicago, which shot 44 percent."
"('POR', 'pts', '99')",Aldridge scored _STAT_ points to lead the Portland Trail Blazers to a 99 89 victory over the Chicago Bulls.
"('CHI', 'pts', '89')",Aldridge scored _STAT_ points to lead the Portland Trail Blazers to a 99 89 victory over the Chicago Bulls.
"('Butler,Jimmy', 'pts', '12')",PLAYER_FIRST PLAYER_LAST scored _STAT_ of his STAT points in the fourth quarter to help Chicago get within _STAT_ points with under 36 seconds left.
"('Gibson,Taj', 'fg', '7')",PLAYER_LAST was STAT of 14 for 14 points.
"('Gibson,Taj', 'pts', '14')",PLAYER_LAST was 7 of STAT for STAT points.
"('Gibson,Taj', 'pts', '14')",PLAYER_LAST was 7 of STAT for STAT points.
"('Lillard,Damian', 'fg3', '4')","The Blazers shot 49 percent from the field and went 10 of 21 from 3 point range, led by Lillard's STAT 3 pointers."
"('POR', 'trb', '45')","Hickson grabbed a career high _STAT_ rebounds for Portland, which held a 45 41 rebounding advantage."
"('POR', 'fg', '41')","Hickson grabbed a career high _STAT_ rebounds for Portland, which held a 45 41 rebounding advantage."
"('Boozer,Carlos', 'pts', '16')","Joakim Noah had _STAT_ points and PLAYER_FIRST PLAYER_LAST added STAT points and _STAT_ rebounds for Chicago, which shot 44 percent."
"('Boozer,Carlos', 'trb', '11')","Joakim Noah had PLAYER_FIRST PLAYER_LAST added STAT rebounds for Chicago, which shot 44 percent."
"('Matthews,Wesley', 'fg3', '3')",Batum and PLAYER_FIRST PLAYER_LAST each hit STAT STAT pointers.
"('Matthews,Wesley', 'fg3', '3')",Batum and PLAYER_FIRST PLAYER_LAST each hit STAT STAT pointers.
"('CHI', 'fg3', '4')", Portland has beaten the Bulls in four straight meetings and won nine of its last 11 against Chicago.
"('Hickson,J.J.', 'trb', '21')","PLAYER_LAST grabbed a career high STAT rebounds for Portland, which held a 45 41 rebounding advantage."
"('Hinrich,Kirk', 'fg3', '0')",PLAYER_LAST started at point guard after missing seven games with a sore right foot.
"('Aldridge,LaMarcus', 'trb', '8')",PLAYER_LAST grabbed STAT rebounds to fall short of his sixth consecutive double double.
"('Hinrich,Kirk', 'fg', '1')","PLAYER_LAST struggled, shooting STAT of 7 from the field for two points."
"('Hinrich,Kirk', 'pts', '2')","PLAYER_LAST struggled, shooting 1 of 7 from the field for STAT points."
"('Gallinari,Danilo', 'fg3', '2')","Gallinari's turnover led to Wilkins' jumper that made it 98 90 with STAT minutes remaining, and the crowd was standing in disbelief."
"('Brewer,Corey', 'pts', '29')","He hit my arm, luckily, so I'll take the foul,"" said Brewer, who finished with STAT points."
"('Turner,Evan', 'fg3', '0')","""There's no one to point the finger at,"" PLAYER_LAST said."
"('Wilkins,Damien', 'pts', '24')","After a timeout, Randolph blocked Wilkins, who finished with STAT points, and win No."
"('Wilkins,Damien', 'fg3', '2')","Gallinari's turnover led to Wilkins' jumper that made it 98 90 with STAT minutes remaining, and the crowd was standing in disbelief."
"('Rubio,Ricky', 'pts', '12')","PLAYER_LAST finished with STAT points, nine assists and seven rebounds for Minnesota, which beat the Kings twice this season."
"('Rubio,Ricky', 'ast', '9')","PLAYER_LAST finished with 12 STAT assists and seven rebounds for Minnesota, which beat the Kings twice this season."
"('Rubio,Ricky', 'trb', '7')","PLAYER_LAST finished with 12 nine assists and STAT rebounds for Minnesota, which beat the Kings twice this season."
"('Pekovic,Nikola', 'pts', '18')"," PLAYER_FIRST PLAYER_LAST had STAT points and _STAT_ rebounds for the Timberwolves, who have lost two straight and four of five."
"('Pekovic,Nikola', 'trb', '12')"," PLAYER_FIRST PLAYER_LAST had STAT rebounds for the Timberwolves, who have lost two straight and four of five."
"('Salmons,John', 'pts', '13')",PLAYER_FIRST PLAYER_LAST added STAT and Patrick Patterson 11.
"('Budinger,Chase', 'pts', '9')",PLAYER_LAST was playing in only his seventh game this season and finished with STAT points in 18 minutes.
"('Cousins,DeMarcus', 'pts', '15')", PLAYER_FIRST PLAYER_LAST had STAT points and _STAT_ rebounds for Sacramento.
"('Cousins,DeMarcus', 'trb', '14')", PLAYER_FIRST PLAYER_LAST had STAT rebounds for Sacramento.
"('Cunningham,Dante', 'pts', '12')","Derrick Williams and Greg Stiemsma had STAT points apiece, and PLAYER_LAST added 11."
"('Evans,Tyreke', 'fg3', '1')","""At STAT point, PLAYER_LAST was doing everything    scoring and assisting,"" said Rubio, who scored eight fourth quarter points."
"('Evans,Tyreke', 'fg', '8')","""At one point, PLAYER_LAST was doing everything    scoring and assisting,"" said Rubio, who scored STAT fourth quarter points."
"('Williams,Derrick', 'pts', '12')","PLAYER_FIRST PLAYER_LAST and Greg Stiemsma had STAT points apiece, and Cunningham added 11."
"('SAC', 'fg3', '6')",The Kings haven't had a winning season or gone to the playoffs since he was fired after the 2005 06 season.
"('Patterson,Patrick', 'pts', '11')",Thomas had _STAT_ points and PLAYER_LAST added STAT for the Kings.
"('Evans,Tyreke', 'fg', '8')",The feisty point guard scored STAT so did PLAYER_LAST to give Sacramento a 79 77 lead heading into the fourth.
"('Anthony,Carmelo', 'pts', '37')",PLAYER_LAST and Kidd each scored six as New York outscored Toronto 25 15 to open a 50 STAT lead at the half.
"('Ross,Terrence', 'fg3', '0')","Jason Kidd grabbed the rebound when Ross's 3 point heave came up short, and capped it by making one of two from the line."
"('Ross,Terrence', 'fg', '2')","Jason Kidd grabbed the rebound when Ross's 3 point heave came up short, and capped it by making one of STAT from the line."
"('Lowry,Kyle', 'ast', '10')",PLAYER_FIRST PLAYER_LAST led Toronto with STAT assists.
"('Martin,Kenyon', 'fg', '9')"," Making his fifth straight start, PLAYER_LAST connected on his first STAT field goal attempts, not missing until 1:40 remained in the fourth quarter."
"('Kidd,Jason', 'fg', '2')","PLAYER_FIRST PLAYER_LAST grabbed the rebound when Ross's 3 point heave came up short, and capped it by making one of STAT from the line."
"('Kidd,Jason', 'fg3', '2')","PLAYER_FIRST PLAYER_LAST grabbed the rebound when Ross's 3 point heave came up short, and capped it by making one of STAT from the line."
"('Anderson,Alan', 'pts', '35')","PLAYER_FIRST PLAYER_LAST scored a career high STAT points, DeMar DeRozan had 18 and Jonas Valanciunas 10 as the Raptors lost their third straight."
"('Valanciunas,Jonas', 'pts', '10')","Alan Anderson scored a career high 35 points, DeMar DeRozan had 18 and PLAYER_FIRST PLAYER_LAST STAT as the Raptors lost their third straight."
"('Smith,J.R.', 'pts', '14')",PLAYER_LAST scored STAT points as the Knicks earned their 41st win.
"('Harkless,Maurice', 'pts', '25')","Moe PLAYER_LAST led the Magic with a career high STAT points, followed by Jameer Nelson with 16."
"('Durant,Kevin', 'fg3', '2')","O'Quinn responded with a layup, but PLAYER_LAST hit 1 of STAT free throws a few possessions later to give the Thunder a STAT point cushion."
"('Durant,Kevin', 'fg3', '2')","O'Quinn responded with a layup, but PLAYER_LAST hit 1 of STAT free throws a few possessions later to give the Thunder a STAT point cushion."
"('IND', 'orb', '11')",Paul George added Roy Hibbert had 11 eight rebounds and seven blocks for the Pacers.
"('IND', 'blk', '11')",Paul George added Roy Hibbert had 11 eight rebounds and seven blocks for the Pacers.
"('IND', 'fg3', '3')",Ian Mahinmi was fouled and converted the 3 point play to give the Pacers a 38 37 lead with 6:35 left in the first half.
"('IND', 'fg', '38')",Ian Mahinmi was fouled and converted the 3 point play to give the Pacers a 38 37 lead with 6:35 left in the first half.
