event,sentence
"('Monroe,Greg', 'pts', '20')","Khris Middleton had _STAT_ points and six assists, and PLAYER_FIRST PLAYER_LAST scored STAT points off the bench."
"('BOS', 'fg3', '5')",All five Boston starters were in double figures.
"('Cunningham,Dante', 'pts', '10')","Norris Cole scored _STAT_ points and PLAYER_FIRST PLAYER_LAST added STAT in a starting role for New Orleans, hitting both 3 pointers he took."
"('OKC', 'fg3', '8')","The Pelicans were 12 of 20 from 3 point range, while Oklahoma City was 8 of 19."
"('Douglas,Toney', 'pts', '12')","Reserve guard PLAYER_FIRST PLAYER_LAST scored STAT points in 14 minutes, with _STAT_ points coming in the fourth quarter."
"('Davis,Anthony', 'pts', '30')","UNIBROW RISING PLAYER_LAST has scored STAT or more twice in the last five days, including _STAT_ points in a victory at Detroit last Sunday."
"('Ajinca,Alexis', 'pts', '2')"," TIP INS Thunder: Serge Ibaka scored _STAT_ points and had STAT blocks, including one on 7 footer PLAYER_FIRST PLAYER_LAST near the basket."
"('Ajinca,Alexis', 'blk', '2')"," TIP INS Thunder: Serge Ibaka had STAT blocks, including one on 7 footer PLAYER_FIRST PLAYER_LAST near the basket."
"('Ajinca,Alexis', 'fg', '1')"," TIP INS Thunder: Serge Ibaka had two blocks, including STAT on 7 footer PLAYER_FIRST PLAYER_LAST near the basket."
"('Ibaka,Serge', 'pts', '15')"," TIP INS Thunder: PLAYER_FIRST PLAYER_LAST scored STAT points and had two blocks, including one on 7 footer Alexis Ajinca near the basket."
"('Ibaka,Serge', 'blk', '2')"," TIP INS Thunder: PLAYER_FIRST PLAYER_LAST had STAT blocks, including one on 7 footer Alexis Ajinca near the basket."
"('Westbrook,Russell', 'fg3', '3')", Davis's soaring block on PLAYER_LAST came with 3:28 to go and Anderson's STAT seconds later made it 117 105.
"('NOP', 'fg3', '12')","The Pelicans were 12 of 20 from 3 point range, while Oklahoma City was 8 of 19."
"('Cole,Norris', 'pts', '21')","PLAYER_FIRST PLAYER_LAST scored STAT points and Dante Cunningham added 10 in a starting role for New Orleans, hitting both 3 pointers he took."
"('Holiday,Jrue', 'ast', '9')","Holiday, who also had STAT assists, made a pair of clutch free throws shortly after for the final margin."
"('OKC', 'pts', '119')","The Thunder quickly trimmed its deficit on Westbrook's driving layup and 3, followed by Durant's layup, which made it 119 116 with 1:14 to go."
"('Price,Ronnie', 'pts', '16')"," Phoenix took a 13 6 lead with guard PLAYER_FIRST PLAYER_LAST hitting his first four shots, part of his STAT points."
"('Humphries,Kris', 'fg', '0')","F PLAYER_FIRST PLAYER_LAST shot STAT for 9, grabbed 10 rebounds, committed three turnovers and had two shots blocked on the same possession."
"('Humphries,Kris', 'fg3', '0')","F PLAYER_FIRST PLAYER_LAST shot STAT for 9, grabbed 10 rebounds, committed three turnovers and had two shots blocked on the same possession."
"('Humphries,Kris', 'pts', '0')","F PLAYER_FIRST PLAYER_LAST shot STAT for 9, grabbed 10 rebounds, committed three turnovers and had two shots blocked on the same possession."
"('Humphries,Kris', 'trb', '10')","F PLAYER_FIRST PLAYER_LAST shot 0 for 9, grabbed STAT rebounds, committed three turnovers and had two shots blocked on the same possession."
"('Humphries,Kris', 'tov', '3')","F PLAYER_FIRST PLAYER_LAST shot 0 for 9, grabbed 10 rebounds, committed STAT turnovers and had two shots blocked on the same possession."
"('PHO', 'fg', '42')","Phoenix cut the lead to 46 42 in the second quarter, but Brooklyn scored the final _STAT_ of the period in the last 2:09."
"('Chandler,Tyson', 'trb', '11')","Teletovic, a former Nets player, added STAT rebounds and PLAYER_FIRST PLAYER_LAST had STAT boards."
"('Chandler,Tyson', 'pts', '12')","Teletovic, a former Nets player, added _STAT_ rebounds and PLAYER_FIRST PLAYER_LAST had STAT points and _STAT_ boards."
"('Chandler,Tyson', 'trb', '11')","Teletovic, a former Nets player, added STAT rebounds and PLAYER_FIRST PLAYER_LAST had STAT boards."
"('Teletovic,Mirza', 'trb', '11')","Teletovic, a former Nets player, added STAT rebounds and Tyson Chandler had STAT boards."
"('Teletovic,Mirza', 'fg', '12')","Teletovic, a former Nets player, added _STAT_ rebounds and Tyson Chandler had STAT _STAT_ boards."
"('Teletovic,Mirza', 'trb', '11')","Teletovic, a former Nets player, added STAT rebounds and Tyson Chandler had STAT boards."
"('Teletovic,Mirza', 'pts', '30')","PLAYER_FIRST PLAYER_LAST led the Suns with a season high STAT points, but Phoenix lost its 13th consecutive game, tying a single season franchise record."
"('POR', 'pts', '105')"," Portland's win in that game touched off the six game winning streak, which included a surprising 137 105 rout of Golden State."
"('Howard,Dwight', 'pts', '19')","PLAYER_FIRST PLAYER_LAST added STAT points and _STAT_ rebounds for Houston, which had lost four of five."
"('Howard,Dwight', 'trb', '13')","PLAYER_FIRST PLAYER_LAST added STAT rebounds for Houston, which had lost four of five."
"('SAS', 'fg3', '9')", Two baskets by Leonard highlighted a 9 0 run that put the Spurs up 35 31.
"('SAS', 'pts', '96')",Kawhi Leonard scored _STAT_ points and the Spurs shut down the Jazz 96 78 for their fourth straight road victory.
"('Favors,Derrick', 'pts', '25')","PLAYER_FIRST PLAYER_LAST scored STAT for the Jazz, who remained a half game behind Houston for the final Western Conference playoff spot."
"('Gobert,Rudy', 'pts', '8')","7 foot 1 PLAYER_FIRST PLAYER_LAST was held to STAT points, six rebounds and one block."
"('Gobert,Rudy', 'trb', '6')",7 foot 1 PLAYER_FIRST PLAYER_LAST was held to eight STAT rebounds and one block.
"('Mack,Shelvin', 'fg', '4')","PLAYER_LAST averaged 16.5 STAT assists in his first two games in Utah, but managed just eight three assists Thursday."
"('Mack,Shelvin', 'pts', '8')","PLAYER_LAST averaged 16.5 points and four assists in his first two games in Utah, but managed just STAT points and three assists Thursday."
"('Mack,Shelvin', 'ast', '3')","PLAYER_LAST averaged 16.5 four assists in his first two games in Utah, but managed just eight STAT assists Thursday."
"('Parker,Tony', 'pts', '16')","Tim Duncan had _STAT_ points and 11 rebounds, while PLAYER_FIRST PLAYER_LAST finished with STAT points."
"('Duncan,Tim', 'pts', '14')","PLAYER_FIRST PLAYER_LAST had STAT points and 11 rebounds, while Tony Parker finished with 16 points."
"('Duncan,Tim', 'trb', '11')","PLAYER_FIRST PLAYER_LAST had STAT rebounds, while Tony Parker finished with 16 points."
"('Mills,Patty', 'pts', '11')",PLAYER_FIRST PLAYER_LAST scored STAT points on 4 for 5 shooting off the bench.
"('Mills,Patty', 'fg', '4')",PLAYER_FIRST PLAYER_LAST scored _STAT_ on STAT for 5 shooting off the bench.
"('UTA', 'pts', '78')",Kawhi Leonard scored _STAT_ points and the Spurs shut down the Jazz 96 78 for their fourth straight road victory.
"('UTA', 'fg3', '3')",Utah was 3 for 17 from 3 point range.
"('UTA', 'fg3', '3')",Utah was 3 for 17 from 3 point range.
"('UTA', 'fg3', '3')"," four assists in his first two games in Utah, but managed just eight three assists Thursday."
"('Leonard,Kawhi', 'pts', '29')",PLAYER_FIRST PLAYER_LAST scored STAT points and the Spurs shut down the Jazz 96 78 for their fourth straight road victory.
"('UTA', 'fg3', '3')",The Jazz had scored 110 plus in their three previous games.
"('Hill,George', 'pts', '10')","Ellis finished with 14, and PLAYER_FIRST PLAYER_LAST added STAT points and seven assists."
"('Hill,George', 'ast', '7')","Ellis finished with 14, and PLAYER_FIRST PLAYER_LAST added STAT assists."
"('IND', 'pts', '95')", seconds left to lead the Hornets over the Indiana Pacers 96 95 on Friday night.
"('George,Paul', 'pts', '32')",PLAYER_LAST finished with STAT points.
"('Walker,Kemba', 'ast', '10')","Walker, who also had STAT assists, scored nine in the final 5:08 to help fend off the late Indiana charge."
"('Turner,Myles', 'pts', '15')", Rookie center PLAYER_FIRST PLAYER_LAST scored STAT for Indiana.
"('CHO', 'pts', '96')", seconds left to lead the Hornets over the Indiana Pacers 96 95 on Friday night.
"('Zeller,Cody', 'pts', '14')",Indiana native PLAYER_FIRST PLAYER_LAST finished with STAT points and five rebounds for Charlotte.
"('Zeller,Cody', 'fg', '5')",Indiana native PLAYER_FIRST PLAYER_LAST finished with STAT rebounds for Charlotte.
"('Zeller,Cody', 'trb', '5')",Indiana native PLAYER_FIRST PLAYER_LAST finished with STAT rebounds for Charlotte.
"('CHO', 'fg3', '11')",The Hornets entered averaging 10.3 3 pointers per game and hit 11 shots from behind the arc.
"('PHI', 'pts', '94')",John Wall had _STAT_ points and _STAT_ assists to lead the Wizards to a 103 94 victory over the Philadelphia 76ers on Friday night.
"('Sessions,Ramon', 'pts', '12')",Jared Dudley scored _STAT_ points and PLAYER_FIRST PLAYER_LAST added STAT for the Wizards.
"('Dudley,Jared', 'pts', '14')",PLAYER_FIRST PLAYER_LAST scored STAT points and Ramon Sessions added 12 for the Wizards.
"('Gortat,Marcin', 'pts', '12')",PLAYER_LAST had a double double for the Wizards with STAT points and 11 boards.
"('Gortat,Marcin', 'trb', '11')",PLAYER_LAST had a double double for the Wizards with STAT boards.
"('Wall,John', 'pts', '23')",PLAYER_FIRST PLAYER_LAST had STAT points and _STAT_ assists to lead the Wizards to a 103 94 victory over the Philadelphia 76ers on Friday night.
"('Wall,John', 'ast', '11')",PLAYER_FIRST PLAYER_LAST had STAT assists to lead the Wizards to a 103 94 victory over the Philadelphia 76ers on Friday night.
"('Wall,John', 'orb', '2')",PLAYER_LAST finished STAT rebounds short of a triple double.
"('WAS', 'pts', '103')",John Wall had _STAT_ points and _STAT_ assists to lead the Wizards to a 103 94 victory over the Philadelphia 76ers on Friday night.
"('WAS', 'fg3', '7')","Washington outrebounded Philadelphia 55 41, including 17 7 on the offensive glass."
"('Anderson,Alan', 'pts', '5')",PLAYER_FIRST PLAYER_LAST played in his second game in his return from ankle surgery and scored STAT points in 16 minutes.
"('Hilario,Nene', 'fg', '2')",The Wizards' margin grew to as many as 10 the first time when PLAYER_FIRST made STAT free throws with 4:19 remaining.
"('Gordon,Aaron', 'pts', '17')"," Nikola Vucevic scored 18 for the Magic, and PLAYER_FIRST PLAYER_LAST had STAT points and eight rebounds."
"('Gordon,Aaron', 'trb', '8')"," Nikola Vucevic scored 18 for the Magic, and PLAYER_FIRST PLAYER_LAST had STAT rebounds."
"('Vucevic,Nikola', 'pts', '18')"," PLAYER_FIRST PLAYER_LAST scored STAT for the Magic, and Aaron Gordon had _STAT_ points and eight rebounds."
"('Vucevic,Nikola', 'fg', '8')"," PLAYER_FIRST PLAYER_LAST scored 18 for the Magic, and Aaron Gordon had STAT rebounds."
"('Vucevic,Nikola', 'trb', '8')"," PLAYER_FIRST PLAYER_LAST scored 18 for the Magic, and Aaron Gordon had STAT rebounds."
"('Porzingis,Kristaps', 'pts', '18')"," PLAYER_FIRST PLAYER_LAST added STAT points for the Knicks, who won for only the third time in 16 games."
"('TOR', 'fg', '37')","BENCH MARK The Raptors' reserves combined to outscore the Cavaliers' backups 37 23, highlighted by 15 from Ross and another 11 from Bismack Biyombo."
"('Biyombo,Bismack', 'pts', '11')","BENCH MARK The Raptors' reserves combined to outscore the Cavaliers' backups 37 23, highlighted by 15 from Ross and another STAT from PLAYER_FIRST Biyombo."
"('Love,Kevin', 'pts', '20')","PLAYER_FIRST PLAYER_LAST added STAT for the Cavaliers, whose lead over Atlantic Division leading Toronto in the East was cut to two games."
"('Love,Kevin', 'fg3', '2')","PLAYER_FIRST PLAYER_LAST added 20 for the Cavaliers, whose lead over Atlantic Division leading Toronto in the East was cut to STAT games."
"('Lowry,Kyle', 'pts', '43')",PLAYER_LAST finished with a career best STAT points to help the Toronto Raptors beat the Eastern Conference leading Cleveland Cavaliers 99 97 on Friday night.
"('CLE', 'pts', '97')",Lowry finished with a career best _STAT_ points to help the Toronto Raptors beat the Eastern Conference leading Cleveland Cavaliers 99 97 on Friday night.
"('Ross,Terrence', 'pts', '15')","PLAYER_FIRST PLAYER_LAST added STAT for Toronto, which won its 10th straight at home to tie a franchise record previously set between March 24 and Nov."
"('TOR', 'pts', '99')",Lowry finished with a career best _STAT_ points to help the Toronto Raptors beat the Eastern Conference leading Cleveland Cavaliers 99 97 on Friday night.
"('Ross,Terrence', 'pts', '15')","BENCH MARK The Raptors' reserves combined to outscore the Cavaliers' backups 37 23, highlighted by STAT from PLAYER_LAST and another 11 from Bismack Biyombo."
"('CHI', 'orb', '17')",Doug McDermott finished with Paul Gasol had _STAT_ rebounds for the Bulls.
"('Bazemore,Kent', 'pts', '17')",PLAYER_LAST scored STAT points.
"('McDermott,Doug', 'pts', '20')",PLAYER_FIRST PLAYER_LAST finished with STAT points and Paul Gasol had _STAT_ points and _STAT_ rebounds for the Bulls.
"('Korver,Kyle', 'fg', '2')",They finished 7 for 34 as Kent Bazemore and PLAYER_LAST combined to go STAT for 14.
"('CHI', 'fg3', '5')",Atlanta has won five of six against Chicago.
"('Gasol,Pau', 'pts', '16')",Doug McDermott finished with _STAT_ points and Paul PLAYER_LAST had STAT points and _STAT_ rebounds for the Bulls.
"('Gasol,Pau', 'trb', '17')",Doug McDermott finished with Paul PLAYER_LAST had STAT rebounds for the Bulls.
"('Gibson,Taj', 'pts', '11')",PLAYER_LAST had STAT points.
"('CHI', 'fg3', '5')",TIP INS Bulls: Chicago has lost five straight on the road.
"('Hardaway,Tim', 'fg3', '1')", The Hawks hit just STAT of their first 18 attempts from beyond the arc before PLAYER_FIRST PLAYER_LAST Jr.
"('Nowitzki,Dirk', 'pts', '20')",PLAYER_FIRST PLAYER_LAST had STAT points and _STAT_ rebounds for the Mavericks.
"('Nowitzki,Dirk', 'trb', '13')",PLAYER_FIRST PLAYER_LAST had STAT rebounds for the Mavericks.
"('Felton,Raymond', 'fg3', '0')","Felton's layup tied the score at 108 all, capping Dallas' 8 STAT run over the last 1:50 of the fourth quarter."
"('Lee,David', 'pts', '14')","PLAYER_FIRST Lee, playing his second game for Dallas, had STAT points and STAT rebounds in 26 minutes."
"('Lee,David', 'trb', '14')","PLAYER_FIRST Lee, playing his second game for Dallas, had STAT STAT rebounds in 26 minutes."
"('Lee,David', 'pts', '14')","PLAYER_FIRST Lee, playing his second game for Dallas, had STAT points and STAT rebounds in 26 minutes."
"('Lee,David', 'trb', '14')","PLAYER_FIRST Lee, playing his second game for Dallas, had STAT STAT rebounds in 26 minutes."
"('Barton,Will', 'pts', '22')",PLAYER_FIRST PLAYER_LAST led the Nuggets with STAT points.
"('DAL', 'fg3', '11')",The Mavericks were 0 for 10 behind the arc in the first half and 11 for 19 afterward.
"('Augustin,D.J.', 'pts', '20')",PLAYER_LAST also scored STAT points.
"('Faried,Kenneth', 'pts', '20')","PLAYER_FIRST PLAYER_LAST had STAT points and 12 rebounds, and D.J."
"('Faried,Kenneth', 'trb', '12')","PLAYER_FIRST PLAYER_LAST had STAT rebounds, and D.J."
"('SAC', 'fg3', '12')"," It didn't help that the Kings played without point guard Rajon Rondo (right thumb tendinitis), who leads the NBA with _STAT_ assists per game."
"('Paul,Chris', 'fg3', '4')","PLAYER_LAST finished with STAT 3 pointers, made 13 of 20 shots overall and hit all _STAT_ free throws in frustrating the Kings all night."
"('Paul,Chris', 'fg', '13')","PLAYER_LAST finished with four 3 pointers, made STAT of 20 shots overall and hit all _STAT_ free throws in frustrating the Kings all night."
"('Paul,Chris', 'ft', '10')","PLAYER_LAST finished with four 3 pointers, made 13 of 20 shots overall and hit all STAT free throws in frustrating the Kings all night."
"('Redick,J.J.', 'pts', '16')",PLAYER_LAST added STAT for Los Angeles.
"('Paul,Chris', 'fg', '13')","PLAYER_LAST had STAT eight assists in the quarter, and Los Angeles took a 98 83 advantage into the fourth."
"('Paul,Chris', 'ast', '13')","PLAYER_LAST had STAT eight assists in the quarter, and Los Angeles took a 98 83 advantage into the fourth."
"('Curry,Seth', 'pts', '19')","Rudy Gay scored 23, PLAYER_FIRST PLAYER_LAST had a career high STAT and Darren Collison 18."
"('Crawford,Jamal', 'pts', '21')","Jeff Green scored 22 points, PLAYER_FIRST PLAYER_LAST had STAT and J.J."
"('SAC', 'fg', '34')","After playing a great first half on offense, the Kings fell apart in the third quarter when they were outscored 34 16."
"('Green,Jeff', 'pts', '22')","PLAYER_FIRST PLAYER_LAST scored STAT points, Jamal Crawford had 21 and J.J."
"('Cousins,DeMarcus', 'pts', '26')"," PLAYER_FIRST PLAYER_LAST narrowly missed his fifth career triple double, getting STAT points, _STAT_ rebounds and nine assists for the Kings."
