event,sentence
"('Stephenson,Lance', 'pts', '24')"," PLAYER_LAST added STAT points, nine rebounds and eight assists for the Pacers, who had lost three of their previous five games."
"('Stephenson,Lance', 'trb', '9')"," PLAYER_LAST added 24 STAT rebounds and eight assists for the Pacers, who had lost three of their previous five games."
"('Stephenson,Lance', 'ast', '8')"," PLAYER_LAST added 24 nine rebounds and STAT assists for the Pacers, who had lost three of their previous five games."
"('Stephenson,Lance', 'fg3', '3')"," PLAYER_LAST added 24 nine rebounds and eight assists for the Pacers, who had lost STAT of their previous five games."
"('IND', 'fg3', '9')"," Stephenson added 24 nine rebounds and eight assists for the Pacers, who had lost three of their previous five games."
"('Knight,Brandon', 'pts', '30')"," PLAYER_FIRST PLAYER_LAST scored STAT points for Milwaukee, including 20 in the first half."
"('Stephenson,Lance', 'fg', '7')",PLAYER_LAST scored STAT straight to open the fourth quarter.
"('Burks,Alec', 'pts', '15')","Trey Burke had _STAT_ points on 7 of 19 shooting and PLAYER_FIRST PLAYER_LAST added STAT for the Jazz, who played without starting center Derrick Favors."
"('Barea,J.J.', 'pts', '7')",PLAYER_LAST had STAT each) in the same game since Mar.
"('Burke,Trey', 'pts', '16')","PLAYER_FIRST PLAYER_LAST had STAT points on 7 of 19 shooting and Alec Burks added 15 for the Jazz, who played without starting center Derrick Favors."
"('Burke,Trey', 'fg', '7')","PLAYER_FIRST PLAYER_LAST had _STAT_ on STAT of 19 shooting and Alec Burks added 15 for the Jazz, who played without starting center Derrick Favors."
"('Rubio,Ricky', 'ast', '7')",First time Wolves have had three players with STAT or more assists (PLAYER_LAST and J.J.
"('Love,Kevin', 'fg3', '6')",PLAYER_LAST was STAT of 10 from beyond the arc and committed just one turnover.
"('Green,Jeff', 'ft', '13')",PLAYER_LAST missed his first nine shots from the field but made a career high STAT free throws.
"('Bayless,Jerryd', 'pts', '16')","Humphries added 19, while PLAYER_LAST had STAT off the bench."
"('Green,Jeff', 'fg3', '2')","PLAYER_FIRST PLAYER_LAST stopped the run with STAT free throws, but Thomas made six straight free throws down the stretch to secure the win."
"('Williams,Derrick', 'pts', '10')", PLAYER_FIRST PLAYER_LAST and Carl Landry scored STAT points apiece off the bench for Sacramento.
"('Thomas,Isaiah', 'fg', '6')","Jeff Green stopped the run with two free throws, but PLAYER_LAST made STAT straight free throws down the stretch to secure the win."
"('Landry,Carl', 'pts', '10')", Derrick Williams and PLAYER_FIRST PLAYER_LAST scored STAT points apiece off the bench for Sacramento.
"('Green,Jeff', 'pts', '29')",PLAYER_LAST scored STAT on 7 of 25 shooting for the Celtics.
"('Green,Jeff', 'fg', '7')",PLAYER_LAST scored 29 on STAT of 25 shooting for the Celtics.
"('BRK', 'fg3', '2')",Brooklyn made just 2 of 21 attempts from beyond the arc and committed 16 turnovers.
"('BRK', 'tov', '16')",Brooklyn made just 2 of 21 attempts from beyond the arc and committed 16 turnovers.
"('Curry,Stephen', 'fg3', '3')",PLAYER_LAST hit two STAT pointers during an 18 6 run to open the game.
"('Blatche,Andray', 'ft', '2')","Green followed with STAT free throws, then PLAYER_FIRST PLAYER_LAST converted a tying layup."
"('OKC', 'pts', '117')",Crawford scored _STAT_ points to help the Los Angeles Clippers beat the Oklahoma City Thunder 125 117 on Sunday afternoon.
"('Durant,Kevin', 'pts', '42')","PLAYER_LAST scored STAT points, but such performances are almost expected from him."
"('LAC', 'pts', '125')",Crawford scored _STAT_ points to help the Los Angeles Clippers beat the Oklahoma City Thunder 125 117 on Sunday afternoon.
"('Durant,Kevin', 'ast', '10')"," PLAYER_LAST also had STAT assists, and Serge Ibaka added _STAT_ for the Thunder, who lost their second straight."
"('Ibaka,Serge', 'fg', '10')"," Durant also had STAT assists, and PLAYER_FIRST PLAYER_LAST added _STAT_ for the Thunder, who lost their second straight."
"('Ibaka,Serge', 'pts', '20')"," Durant also had 10 assists, and PLAYER_FIRST PLAYER_LAST added STAT points for the Thunder, who lost their second straight."
"('Crawford,Jamal', 'pts', '36')",PLAYER_LAST scored STAT points to help the Los Angeles Clippers beat the Oklahoma City Thunder 125 117 on Sunday afternoon.
"('Durant,Kevin', 'fg3', '2')",PLAYER_LAST closed the half with a long STAT pointer.
"('Durant,Kevin', 'fg3', '2')","Derek Fisher hit STAT 3 pointers to start the rally, and then PLAYER_LAST made a 3 with 1.6 seconds left in the quarter."
"('Paul,Chris', 'fg3', '1')",PLAYER_LAST was given STAT in the second quarter.
"('Wade,Dwyane', 'orb', '7')",Wade's STAT offensive rebounds were a career high.
"('Wade,Dwyane', 'fg3', '0')","PLAYER_LAST sealed the victory by sinking a jumper with less than three minutes left, giving the Heat their first 18 point lead."
"('Chalmers,Mario', 'pts', '12')","Wade added 23 points, _STAT_ rebounds and seven assists, while PLAYER_FIRST PLAYER_LAST contributed STAT points and nine assists."
"('Chalmers,Mario', 'ast', '9')","Wade added 23 _STAT_ rebounds and seven assists, while PLAYER_FIRST PLAYER_LAST contributed STAT assists."
"('CHI', 'orb', '15')"," Joakim Noah had 20 _STAT_ rebounds and four blocks for the Bulls, who had won five in a row."
"('CHI', 'blk', '4')"," Joakim Noah had 20 _STAT_ rebounds and four blocks for the Bulls, who had won five in a row."
"('CHI', 'fg3', '6')",The Bulls fell to 24 6 when leading after one quarter.
"('Wade,Dwyane', 'pts', '23')","PLAYER_LAST added STAT points, _STAT_ rebounds and seven assists, while Mario Chalmers contributed _STAT_ points and nine assists."
"('Wade,Dwyane', 'fg', '10')","PLAYER_LAST added 23 STAT rebounds and seven assists, while Mario Chalmers contributed nine assists."
"('Wade,Dwyane', 'trb', '10')","PLAYER_LAST added 23 STAT rebounds and seven assists, while Mario Chalmers contributed nine assists."
"('Wade,Dwyane', 'orb', '7')","PLAYER_LAST added 23 _STAT_ rebounds and STAT assists, while Mario Chalmers contributed nine assists."
"('Wade,Dwyane', 'ast', '7')","PLAYER_LAST added 23 _STAT_ rebounds and STAT assists, while Mario Chalmers contributed nine assists."
"('Bosh,Chris', 'fg3', '4')", PLAYER_LAST tied a career high with STAT 3 pointers and had 10 rebounds.
"('Bosh,Chris', 'orb', '3')", PLAYER_LAST tied a career high with four STAT pointers and had 10 rebounds.
"('Bosh,Chris', 'pts', '28')", PLAYER_LAST tied a career high with four 3 pointers and had STAT points and 10 rebounds.
"('Bosh,Chris', 'fg', '10')", PLAYER_LAST tied a career high with four 3 pointers and had STAT rebounds.
"('Bosh,Chris', 'trb', '10')", PLAYER_LAST tied a career high with four 3 pointers and had STAT rebounds.
"('Noah,Joakim', 'pts', '20')"," PLAYER_FIRST PLAYER_LAST had STAT points, _STAT_ rebounds and four blocks for the Bulls, who had won five in a row."
"('Noah,Joakim', 'trb', '15')"," PLAYER_FIRST PLAYER_LAST had 20 STAT rebounds and four blocks for the Bulls, who had won five in a row."
"('Noah,Joakim', 'blk', '4')"," PLAYER_FIRST PLAYER_LAST had 20 _STAT_ rebounds and STAT blocks for the Bulls, who had won five in a row."
"('Noah,Joakim', 'orb', '5')"," PLAYER_FIRST PLAYER_LAST had 20 _STAT_ rebounds and four blocks for the Bulls, who had won STAT in a row."
"('Hilario,Nene', 'pts', '8')","PLAYER_FIRST had STAT points, four rebounds and four assists in 21 minutes."
"('Hilario,Nene', 'fg', '4')",PLAYER_FIRST had eight STAT rebounds and STAT assists in 21 minutes.
"('Hilario,Nene', 'trb', '4')",PLAYER_FIRST had eight STAT rebounds and STAT assists in 21 minutes.
"('Hilario,Nene', 'ast', '4')",PLAYER_FIRST had eight STAT rebounds and STAT assists in 21 minutes.
"('Hilario,Nene', 'fg', '4')",PLAYER_FIRST had eight STAT rebounds and STAT assists in 21 minutes.
"('Hilario,Nene', 'trb', '4')",PLAYER_FIRST had eight STAT rebounds and STAT assists in 21 minutes.
"('Hilario,Nene', 'ast', '4')",PLAYER_FIRST had eight STAT rebounds and STAT assists in 21 minutes.
"('Beal,Bradley', 'pts', '17')","John Wall scored 21 points, PLAYER_FIRST PLAYER_LAST had STAT and the Wizards beat the Cleveland Cavaliers 96 83 on Sunday night."
"('Hawes,Spencer', 'pts', '16')","Hawes, playing his second game since being acquired from Philadelphia on Thursday, had STAT points and _STAT_ rebounds for Cleveland."
"('Hawes,Spencer', 'trb', '12')","Hawes, playing his second game since being acquired from Philadelphia on Thursday, had STAT rebounds for Cleveland."
"('WAS', 'fg3', '8')","Brown's message obviously worked as the Cavaliers took a 13 8 lead, but the Wizards scored the next _STAT_ to go ahead 20 13."
"('WAS', 'pts', '96')","John Wall scored 21 points, Bradley Beal had 17 and the Wizards beat the Cleveland Cavaliers 96 83 on Sunday night."
"('Deng,Luol', 'pts', '17')",PLAYER_FIRST PLAYER_LAST led Cleveland with STAT points and the injury riddled Cavaliers lost for the second straight time after winning six in a row.
"('Gortat,Marcin', 'pts', '13')", Ariza scored _STAT_ points and PLAYER_FIRST PLAYER_LAST had STAT points and STAT rebounds.
"('Gortat,Marcin', 'trb', '13')", Ariza PLAYER_FIRST PLAYER_LAST had STAT STAT rebounds.
"('Gortat,Marcin', 'pts', '13')", Ariza scored _STAT_ points and PLAYER_FIRST PLAYER_LAST had STAT points and STAT rebounds.
"('Gortat,Marcin', 'trb', '13')", Ariza PLAYER_FIRST PLAYER_LAST had STAT STAT rebounds.
"('Wall,John', 'fg3', '3')",PLAYER_LAST ended the first half with a dunk and two STAT pointers in the final 1:21.
"('CLE', 'pts', '83')","John Wall scored 21 points, Bradley Beal had 17 and the Wizards beat the Cleveland Cavaliers 96 83 on Sunday night."
"('Irving,Kyrie', 'pts', '15')","PLAYER_FIRST Irving, who scored STAT points, admitted that he's looking at the standings."
"('Ariza,Trevor', 'pts', '15')", PLAYER_LAST scored STAT points and Marcin Gortat had _STAT_ points and _STAT_ rebounds.
"('Wall,John', 'pts', '21')","PLAYER_FIRST PLAYER_LAST scored STAT points, Bradley Beal had 17 and the Wizards beat the Cleveland Cavaliers 96 83 on Sunday night."
"('Ross,Terrence', 'pts', '16')",PLAYER_FIRST PLAYER_LAST scored STAT for the Raptors and Amir Johnson had _STAT_ points and eight rebounds before leaving with a sprained right ankle.
"('Lowry,Kyle', 'pts', '28')","PLAYER_FIRST PLAYER_LAST scored STAT points, DeMar DeRozan had 24 and the Raptors beat Orlando 105 90 Sunday night for their fifth win in six games."
"('Harris,Tobias', 'pts', '28')","""We need to get a win on the road,"" said PLAYER_FIRST Harris, who led Orlando with STAT points."
"('ORL', 'fg3', '5')",E'Twaun Moore had _STAT_ as the Magic opened a four game trip with their fourth loss in five games.
"('ORL', 'pts', '90')","Kyle Lowry scored 28 points, DeMar DeRozan had 24 and the Raptors beat Orlando 105 90 Sunday night for their fifth win in six games."
"('TOR', 'pts', '105')","Kyle Lowry scored 28 points, DeMar DeRozan had 24 and the Raptors beat Orlando 105 90 Sunday night for their fifth win in six games."
"('Vucevic,Nikola', 'pts', '11')",PLAYER_FIRST PLAYER_LAST scored STAT points and Kyle O'Quinn had 10.
"('TOR', 'fg3', '9')",Orlando has lost nine of its past 16 regular season meetings with the Raptors.
"('Johnson,Amir', 'pts', '12')",Terrence Ross scored 16 for the Raptors and PLAYER_FIRST PLAYER_LAST had STAT points and eight rebounds before leaving with a sprained right ankle.
"('Johnson,Amir', 'trb', '8')",Terrence Ross scored 16 for the Raptors and PLAYER_FIRST PLAYER_LAST had STAT rebounds before leaving with a sprained right ankle.
"('ORL', 'fg', '36')","The Magic trailed 44 41 at halftime in this one, but were outscored 36 24 in the third quarter and never challenged again."
"('Nelson,Jameer', 'pts', '9')"," PLAYER_FIRST PLAYER_LAST scored STAT points to bring his career total to 8,019, moving past Shaquille O'Neal into fourth place on Orlando's career list."
"('Fournier,Evan', 'pts', '27')","Fournier's STAT points were a career high, surpassing his previous best by two."
"('Foye,Randy', 'pts', '27')"," PLAYER_FIRST PLAYER_LAST and Evan Fournier each scored STAT points for the slumping Nuggets, who lost for the seventh time in the last eight games."
"('Foye,Randy', 'fg', '8')"," PLAYER_FIRST PLAYER_LAST and Evan Fournier each scored _STAT_ for the slumping Nuggets, who lost for the seventh time in the last STAT games."
"('Gay,Rudy', 'fg3', '0')","PLAYER_LAST scored nine in the decisive stretch, including consecutive three point plays."
"('Cousins,DeMarcus', 'pts', '27')","PLAYER_FIRST PLAYER_LAST added STAT points for the Kings, who snapped a nine game losing streak to the Nuggets at the Pepsi Center."
"('Fournier,Evan', 'pts', '27')"," Randy Foye and PLAYER_FIRST PLAYER_LAST each scored STAT points for the slumping Nuggets, who lost for the seventh time in the last eight games."
"('Fournier,Evan', 'fg', '8')"," Randy Foye and PLAYER_FIRST PLAYER_LAST each scored _STAT_ for the slumping Nuggets, who lost for the seventh time in the last STAT games."
"('PHO', 'trb', '34')",Howard had _STAT_ rebounds in the Rockets' 122 108 win over Phoenix on Feb.
"('Asik,Omer', 'pts', '3')",PLAYER_FIRST Asik's STAT point play gave Houston its biggest lead at 37 19 with 9:55 left in the half.
"('Asik,Omer', 'fg3', '0')",PLAYER_FIRST Asik's three point play gave Houston its biggest lead at 37 19 with 9:55 left in the half.
"('HOU', 'pts', '115')",That didn't keep him from making the biggest shot of the night in the Rockets' 115 112 victory over the Phoenix Suns on Sunday.
"('Tucker,P.J.', 'fg3', '1')",Phoenix used a 12 STAT run to go up 77 70 on Tucker's steal and breakaway dunk with 5:16 left in the third quarter.
"('PHO', 'fg3', '11')",The Suns were 0 for 7 on 3 pointers in the fourth quarter after going 11 for 19 through three quarters.
"('Motiejunas,Donatas', 'fg', '2')",PLAYER_FIRST PLAYER_LAST sank STAT free throws with 14.1 seconds left to put Houston up 115 112.
"('HOU', 'pts', '115')", seconds left to put Houston up 115 112.
"('Morris,Markieff', 'pts', '21')","Gerald Green added 23, 18 in the third quarter, and PLAYER_FIRST PLAYER_LAST STAT for Phoenix."
"('Dragic,Goran', 'pts', '35')","PLAYER_FIRST PLAYER_LAST scored a career high STAT against his former team, but missed what would have been the game tying 3 at the buzzer."
"('PHO', 'pts', '112')",That didn't keep him from making the biggest shot of the night in the Rockets' 115 112 victory over the Phoenix Suns on Sunday.
"('Pierce,Paul', 'pts', '25')"," PLAYER_LAST had STAT points and seven rebounds, helping end an 11 game Nets losing streak against the Lakers."
"('Pierce,Paul', 'trb', '7')"," PLAYER_LAST had STAT rebounds, helping end an 11 game Nets losing streak against the Lakers."
"('Kirilenko,Andrei', 'pts', '10')", PLAYER_LAST made his first start of the season in Livingston's place and had STAT points and STAT rebounds in 35 minutes.
"('Kirilenko,Andrei', 'trb', '10')", PLAYER_LAST made his first start of the season in Livingston's place and had STAT STAT rebounds in 35 minutes.
"('Kirilenko,Andrei', 'pts', '10')", PLAYER_LAST made his first start of the season in Livingston's place and had STAT points and STAT rebounds in 35 minutes.
"('Kirilenko,Andrei', 'trb', '10')", PLAYER_LAST made his first start of the season in Livingston's place and had STAT STAT rebounds in 35 minutes.
"('Marshall,Kendall', 'fg3', '0')","I think it's the advancements we've made as people and will continue to make advancements,"" Lakers point guard PLAYER_FIRST PLAYER_LAST said."
"('LAL', 'fg3', '7')"," Pierce had seven rebounds, helping end an 11 game Nets losing streak against the Lakers."
"('Batum,Nicolas', 'fg3', '3')",A pair of STAT pointers from Lillard and PLAYER_LAST put Portland in front 74 73.
"('Love,Kevin', 'trb', '10')","""This is a good team, even with LaMarcus out,"" said Love, who also had STAT rebounds for his league leading 47th double double."
"('Love,Kevin', 'pts', '31')","PLAYER_FIRST PLAYER_LAST scored STAT for Minnesota, which had won three in a row."
